time,label,ACCEL_X,ACCEL_Y,ACCEL_Z,BREATH,DIST,FSR0,FSR1,FSR2,FSR3,HEART,PIR,SW420,fsr_mean,fsr_std,fsr_max,fsr_min,fsr_range,accel_mag,fsr_mean_roll_std,accel_mag_roll_std
2026-09-05 17:58:10.868000+09:00,safe,1236.0,-72.0,17956.0,14.0,762.484,905.0,873.0,894.0,901.0,76.0,0.0,0.0,893.25,14.244882121894399,905.0,873.0,32.0,17998.633725924865,17.85059522817056,106.78356932868444
2026-09-05 17:58:11.866000+09:00,safe,1280.0,-184.0,18184.0,16.0,496.434,943.0,893.0,890.0,903.0,76.0,0.0,0.0,907.25,24.472773987978286,943.0,890.0,53.0,18229.923532478133,15.834692924082407,116.96437459516684
2026-09-05 17:58:12.968000+09:00,safe,1260.0,-244.0,18072.0,16.0,228.106,926.0,926.0,874.0,935.0,76.0,0.0,0.0,915.25,27.825348155953055,935.0,874.0,61.0,18117.51417827512,15.04950165287826,95.65383542593828
2026-09-05 17:58:13.891000+09:00,safe,1260.0,-316.0,17980.0,16.0,811.053,949.0,911.0,923.0,903.0,73.0,0.0,0.0,921.5,20.09145755455952,949.0,903.0,46.0,18026.86484111977,14.644324839335725,91.94503729292964
2026-09-05 17:58:14.876000+09:00,safe,1388.0,-292.0,18108.0,17.0,812.311,938.0,905.0,877.0,921.0,73.0,0.0,0.0,910.25,25.940637360455632,938.0,877.0,61.0,18163.465308139854,10.568230693923438,95.6210933347022
2026-09-05 17:58:17.312000+09:00,safe,1328.0,-264.0,18040.0,17.0,128.588,953.0,886.0,906.0,941.0,73.0,0.0,0.0,921.5,30.946189857019014,953.0,886.0,67.0,18090.74017280664,6.4628747473539585,76.39756055299927
2026-09-05 17:58:17.381000+09:00,safe,1348.0,-192.0,18044.0,17.0,810.781,849.0,857.0,824.0,851.0,71.0,0.0,0.0,845.25,14.568802284333465,857.0,824.0,33.0,18095.300605405813,32.48797854591734,49.4562775723162
2026-09-05 17:58:17.864000+09:00,safe,1332.0,-184.0,18180.0,18.0,569.602,895.0,891.0,889.0,890.0,71.0,0.0,0.0,891.25,2.6299556396765835,895.0,889.0,6.0,18229.659349532565,31.947906817192038,77.53626329627988
2026-09-05 17:58:18.840000+09:00,safe,1324.0,-216.0,17892.0,18.0,301.631,935.0,915.0,903.0,937.0,71.0,0.0,0.0,922.5,16.36052158907737,937.0,903.0,34.0,17942.221044229726,32.13477477748967,106.94618219614215
2026-09-05 17:58:19.827000+09:00,safe,1276.0,-216.0,18156.0,18.0,64.515,857.0,892.0,903.0,877.0,72.0,0.0,0.0,882.25,19.922767545365446,903.0,857.0,46.0,18202.064937803072,31.93812377081637,113.4803500279477
2026-09-05 17:58:20.872000+09:00,safe,1276.0,-144.0,18144.0,20.0,811.291,943.0,925.0,908.0,933.0,72.0,1.0,0.0,927.25,14.795832746644125,943.0,908.0,35.0,18189.382837248766,33.31497411075063,117.36881574336384
2026-09-05 17:58:21.902000+09:00,safe,1256.0,-228.0,18008.0,20.0,812.124,941.0,867.0,863.0,923.0,72.0,0.0,0.0,898.5,39.408120990476064,941.0,863.0,78.0,18053.187640968008,19.67279212516577,122.05377820949988
2026-09-05 17:58:22.880000+09:00,safe,1216.0,-180.0,17868.0,20.0,811.036,895.0,874.0,906.0,911.0,75.0,0.0,0.0,896.5,16.421530582338136,911.0,874.0,37.0,17910.233945987417,18.92468625895775,135.34108169065559
2026-09-05 17:58:23.865000+09:00,safe,1312.0,-164.0,18104.0,19.0,641.869,940.0,921.0,888.0,939.0,75.0,0.0,0.0,922.0,24.289915602982237,940.0,888.0,52.0,18152.219037902778,18.812728403928663,121.78451684622272
2026-09-05 17:58:24.844000+09:00,safe,1296.0,-148.0,18132.0,19.0,375.598,953.0,923.0,921.0,954.0,75.0,0.0,0.0,937.75,18.20942979154848,954.0,921.0,33.0,18178.859810230122,18.17501719393918,117.35159949400241
2026-09-05 17:58:25.833000+09:00,safe,1376.0,-268.0,18268.0,19.0,39.236,943.0,885.0,887.0,909.0,78.0,0.0,0.0,906.0,26.956755492207638,943.0,885.0,58.0,18321.709090584318,17.474624459483664,152.9724157152067
2026-09-05 17:58:26.885000+09:00,safe,1180.0,-200.0,18012.0,17.0,811.75,975.0,909.0,937.0,957.0,78.0,1.0,0.0,944.5,28.30194339616981,975.0,909.0,66.0,18051.718588544416,20.362035752841233,153.14192203975057
2026-09-05 17:58:27.875000+09:00,safe,1264.0,-112.0,18064.0,17.0,811.138,944.0,942.0,909.0,947.0,78.0,0.0,0.0,935.5,17.7857620959388,947.0,909.0,38.0,18108.51556588778,15.304819502365408,101.1282129666927
2026-09-05 17:58:28.871000+09:00,safe,1356.0,-132.0,18092.0,17.0,811.053,922.0,951.0,888.0,935.0,78.0,0.0,0.0,924.0,26.770630673681683,951.0,888.0,63.0,18143.225292102834,15.09594316364448,101.43862522573562
2026-09-05 17:58:29.826000+09:00,safe,1352.0,-120.0,18196.0,17.0,86.173,923.0,919.0,923.0,908.0,78.0,0.0,0.0,918.25,7.088723439378913,923.0,908.0,15.0,18246.553647195953,14.966211945578758,108.70769444206101
2026-09-05 17:58:30.849000+09:00,safe,1316.0,-164.0,18120.0,17.0,448.137,967.0,913.0,921.0,944.0,77.0,0.0,0.0,936.25,24.34988021873345,967.0,913.0,54.0,18168.465868091338,10.478251285399887,72.26854550918128
2026-09-05 17:58:31.835000+09:00,safe,1244.0,-176.0,18092.0,19.0,181.934,959.0,916.0,922.0,943.0,77.0,0.0,0.0,935.0,19.748417658131498,959.0,916.0,43.0,18135.57211669927,8.18802479234062,52.65661384622637
2026-09-05 17:58:33.292000+09:00,safe,1304.0,-228.0,18068.0,19.0,812.311,948.0,894.0,873.0,942.0,77.0,0.0,0.0,914.25,36.609425015970956,948.0,873.0,75.0,18116.42967032964,9.838381472578932,50.79048178840153
2026-09-05 17:58:33.839000+09:00,safe,1284.0,-232.0,18000.0,19.0,128.248,964.0,877.0,909.0,936.0,74.0,0.0,0.0,921.5,37.20663023351259,964.0,877.0,87.0,18047.22915020475,9.999062456049787,72.98110622032367
2026-09-05 17:58:34.829000+09:00,safe,1228.0,-132.0,18016.0,19.0,128.452,932.0,901.0,863.0,919.0,74.0,0.0,0.0,903.75,29.993054751614302,932.0,863.0,69.0,18058.285189906597,13.832253973954655,51.50912492246384
2026-09-05 17:58:35.866000+09:00,safe,1360.0,-132.0,18016.0,19.0,789.31,907.0,911.0,903.0,891.0,74.0,0.0,0.0,903.0,8.640987597877148,911.0,891.0,20.0,18067.741419446982,13.342835155992308,38.676629486428354
2026-09-05 17:58:36.851000+09:00,safe,1256.0,-148.0,18060.0,19.0,522.155,920.0,883.0,915.0,909.0,70.0,0.0,0.0,906.75,16.45954636879968,920.0,883.0,37.0,18104.227130700718,7.887093888117745,30.009988876536625
2026-09-05 17:58:37.850000+09:00,safe,1372.0,-148.0,18020.0,20.0,255.578,925.0,939.0,887.0,945.0,70.0,1.0,0.0,924.0,26.05123157677323,945.0,887.0,58.0,18072.760940155214,10.132558906810484,21.44735961569221
2026-09-05 17:58:38.884000+09:00,safe,1276.0,-112.0,18192.0,20.0,810.968,921.0,925.0,913.0,949.0,70.0,0.0,0.0,927.0,15.491933384829668,949.0,913.0,36.0,18237.038794716645,11.63588200352618,74.1608918202126
2026-09-05 17:58:39.877000+09:00,safe,1324.0,-188.0,18096.0,20.0,810.985,965.0,893.0,923.0,940.0,0.0,0.0,0.0,930.25,30.236567265481707,965.0,893.0,72.0,18145.344747344978,12.434076161902192,69.65034781728635
2026-09-05 17:58:40.869000+09:00,safe,1332.0,-92.0,18004.0,19.0,810.968,955.0,909.0,917.0,943.0,0.0,0.0,0.0,931.0,21.602468994692867,955.0,909.0,46.0,18053.44022617296,9.93006797559736,72.8322090757082
2026-09-05 17:58:41.881000+09:00,safe,1292.0,-64.0,17992.0,19.0,810.798,874.0,895.0,858.0,877.0,0.0,0.0,0.0,876.0,15.165750888103101,895.0,858.0,37.0,18038.442948325668,23.44914710602465,82.29900789322349
2026-09-05 17:58:42.864000+09:00,safe,1284.0,-268.0,18112.0,19.0,595.476,953.0,937.0,937.0,921.0,64.0,0.0,0.0,937.0,13.063945294843617,953.0,921.0,32.0,18159.43347133935,24.998749968748122,81.7772125738613
2026-09-05 17:58:44.297000+09:00,safe,1440.0,-164.0,18160.0,18.0,330.361,905.0,871.0,909.0,903.0,64.0,0.0,0.0,897.0,17.511900715418264,909.0,871.0,38.0,18217.741243084994,26.527108775740793,75.48339960394951
2026-09-05 17:58:44.836000+09:00,safe,1380.0,-132.0,18144.0,18.0,63.019,909.0,856.0,910.0,922.0,64.0,0.0,0.0,899.25,29.432125305522874,922.0,856.0,66.0,18196.883249611732,25.45363431810837,82.50983691657436
2026-09-05 17:58:45.873000+09:00,safe,1292.0,-180.0,18024.0,18.0,810.968,933.0,895.0,885.0,879.0,62.0,0.0,0.0,898.0,24.24871130596428,933.0,879.0,54.0,18071.143848688716,22.068359703430247,78.51523788580079
2026-09-05 17:58:46.879000+09:00,safe,1212.0,-152.0,18076.0,17.0,811.087,940.0,931.0,876.0,904.0,62.0,0.0,0.0,912.75,28.883386228072357,940.0,876.0,64.0,18117.224511497338,17.014148524095575,59.45071073975366
2026-09-05 17:58:47.875000+09:00,safe,1296.0,-160.0,18004.0,17.0,811.308,845.0,871.0,879.0,866.0,62.0,0.0,0.0,865.25,14.522970311429637,879.0,845.0,34.0,18051.294468818574,17.533361058279258,74.14519351155184
2026-09-05 17:58:48.871000+09:00,safe,1348.0,-196.0,18152.0,17.0,667.505,957.0,922.0,887.0,939.0,62.0,0.0,0.0,926.25,29.81470554385313,957.0,887.0,70.0,18203.038867178195,22.711781083833646,70.014589227335
2026-09-05 17:58:49.846000+09:00,safe,1288.0,-88.0,17968.0,17.0,399.772,960.0,888.0,919.0,947.0,62.0,0.0,0.0,928.5,31.963520874063086,960.0,888.0,72.0,18014.319637443987,25.914884719017834,72.61248094670931
2026-09-05 17:58:50.835000+09:00,safe,1288.0,-160.0,17984.0,17.0,134.708,927.0,923.0,921.0,949.0,62.0,0.0,0.0,930.0,12.909944487358056,949.0,921.0,28.0,18030.77369388236,27.312657322201083,77.50793749897377
2026-09-05 17:58:51.868000+09:00,safe,1272.0,-216.0,18088.0,17.0,811.087,941.0,955.0,927.0,932.0,64.0,0.0,0.0,938.75,12.284814474246922,955.0,927.0,28.0,18133.956655953494,29.72845858768975,79.66828268431404
2026-09-05 17:58:52.919000+09:00,safe,1276.0,-188.0,18072.0,18.0,811.087,967.0,931.0,917.0,909.0,64.0,1.0,0.0,931.0,25.664502073226878,967.0,909.0,58.0,18117.96633179342,4.738802591370992,77.8239312299642
2026-09-05 17:58:53.845000+09:00,safe,1308.0,-160.0,17988.0,18.0,129.285,907.0,905.0,920.0,941.0,64.0,0.0,0.0,918.25,16.560495161679196,941.0,905.0,36.0,18036.202704560626,7.338681761732437,55.036727823202526
2026-09-05 17:58:54.969000+09:00,safe,1328.0,-200.0,17968.0,18.0,740.027,919.0,924.0,916.0,917.0,0.0,0.0,0.0,919.0,3.559026084010437,924.0,916.0,8.0,18018.1188807267,8.700933857924921,54.152859009042004
2026-09-05 17:58:55.886000+09:00,safe,1308.0,-196.0,18188.0,19.0,474.249,948.0,883.0,939.0,949.0,0.0,0.0,0.0,929.75,31.489416211377012,949.0,883.0,66.0,18236.025444158604,8.682957445478138,87.17228164436001
2026-09-05 17:58:56.843000+09:00,safe,1252.0,-224.0,18080.0,19.0,206.499,953.0,947.0,915.0,892.0,0.0,0.0,0.0,926.75,28.546745290254485,953.0,892.0,61.0,18124.681514443226,5.982787811713223,86.59065758850221
2026-09-05 17:58:57.833000+09:00,safe,1328.0,-228.0,18116.0,19.0,133.858,916.0,895.0,917.0,928.0,68.0,0.0,0.0,914.0,13.784048752090222,928.0,895.0,33.0,18166.04040510755,6.493746992298381,90.73810035077433
2026-09-05 17:58:58.836000+09:00,safe,1360.0,-300.0,18152.0,20.0,134.402,947.0,943.0,916.0,973.0,68.0,0.0,0.0,944.75,23.32916629457641,973.0,916.0,57.0,18205.348225178226,11.785319257448403,84.78611885400008
2026-09-05 17:58:59.831000+09:00,safe,1256.0,-132.0,18080.0,20.0,133.807,971.0,969.0,951.0,926.0,68.0,0.0,0.0,954.25,20.870633275809656,971.0,926.0,45.0,18124.054733971647,15.781318069159632,49.45124366640372
2026-09-05 17:59:00.836000+09:00,safe,1440.0,-276.0,18044.0,20.0,133.348,916.0,901.0,917.0,921.0,65.0,0.0,0.0,913.75,8.770214744615247,921.0,901.0,20.0,18103.472374105473,18.260613352239417,40.805337046964645
2026-09-05 17:59:01.854000+09:00,safe,1276.0,-232.0,18044.0,21.0,546.975,918.0,905.0,887.0,915.0,65.0,0.0,0.0,906.25,13.985111130532118,918.0,887.0,31.0,18090.548250398606,21.400642513718708,47.32939421329167
2026-09-05 17:59:02.834000+09:00,safe,1264.0,-236.0,17984.0,21.0,281.027,965.0,939.0,941.0,911.0,65.0,0.0,0.0,939.0,22.090722034374522,965.0,911.0,54.0,18029.909816746174,20.627348351157124,63.486248896939216
2026-09-05 17:59:03.875000+09:00,safe,1324.0,-256.0,18088.0,21.0,810.815,933.0,934.0,916.0,906.0,62.0,0.0,0.0,922.25,13.62289739127963,934.0,906.0,28.0,18138.19880804045,19.462785001124185,41.87370726206836
2026-09-05 17:59:04.867000+09:00,safe,1364.0,-196.0,18132.0,21.0,811.002,924.0,924.0,880.0,967.0,62.0,0.0,0.0,923.75,35.518774378254285,967.0,880.0,87.0,18184.28816313688,12.280574090814516,57.32964958558031
2026-09-05 17:59:05.869000+09:00,safe,1320.0,-228.0,18128.0,21.0,811.172,966.0,968.0,910.0,925.0,62.0,0.0,0.0,942.25,29.23895802977026,968.0,910.0,58.0,18177.42468008051,14.489651479589996,64.54149828538218
2026-09-05 17:59:06.867000+09:00,safe,1356.0,-108.0,18124.0,21.0,811.835,926.0,941.0,951.0,955.0,62.0,0.0,0.0,943.25,12.919623317522328,955.0,926.0,29.0,18174.976643726397,10.267667700114968,64.62178820960482
2026-09-05 17:59:07.868000+09:00,safe,1304.0,-192.0,18004.0,22.0,621.469,909.0,904.0,947.0,956.0,62.0,0.0,0.0,929.0,26.318561257535844,956.0,904.0,52.0,18052.182582723897,10.046143538691066,55.12256857465211
2026-09-05 17:59:08.839000+09:00,safe,1260.0,-148.0,17976.0,22.0,353.804,917.0,949.0,883.0,949.0,62.0,0.0,0.0,924.5,31.51190251317746,949.0,883.0,66.0,18020.712527533422,9.531854489026996,78.885715645143
2026-09-05 17:59:09.835000+09:00,safe,1244.0,-300.0,18096.0,22.0,85.986,978.0,942.0,932.0,927.0,62.0,0.0,0.0,944.75,23.02715787933891,978.0,927.0,51.0,18141.189376664366,9.308933880954585,72.4596077471712
2026-09-05 17:59:10.868000+09:00,safe,1292.0,-104.0,18004.0,22.0,810.934,979.0,941.0,939.0,957.0,62.0,0.0,0.0,954.0,18.51125783588643,979.0,939.0,40.0,18050.598217233688,12.107074378229617,66.33891734958611
2026-09-05 17:59:11.897000+09:00,safe,1480.0,-204.0,18000.0,22.0,811.019,967.0,959.0,950.0,927.0,62.0,1.0,0.0,950.75,17.289206652321173,967.0,927.0,40.0,18061.894031357842,13.167906059810118,45.13050157241106
2026-09-05 17:59:12.885000+09:00,safe,1344.0,-208.0,18048.0,22.0,811.784,947.0,965.0,907.0,921.0,62.0,1.0,0.0,935.0,25.974346318370873,965.0,907.0,58.0,18099.168599689878,12.07450827156054,46.58080275485965
2026-09-05 17:59:13.867000+09:00,safe,1300.0,-220.0,18016.0,23.0,693.141,951.0,950.0,941.0,925.0,62.0,0.0,0.0,941.75,12.0381338531629,951.0,925.0,26.0,18064.181575703893,7.48957608947156,37.06774899256587
2026-09-05 17:59:14.848000+09:00,safe,1300.0,-220.0,18136.0,23.0,426.445,949.0,927.0,937.0,970.0,62.0,0.0,0.0,945.75,18.5,970.0,927.0,43.0,18183.86361585458,7.486237372671542,54.508341451829345
2026-09-05 17:59:15.853000+09:00,safe,1408.0,-276.0,18172.0,23.0,132.668,979.0,949.0,907.0,923.0,62.0,0.0,0.0,939.5,31.51190251317746,979.0,907.0,72.0,18228.555181363114,6.008847643266068,75.00839249514858
2026-09-05 17:59:16.916000+09:00,safe,1292.0,-240.0,18188.0,23.0,811.036,979.0,877.0,921.0,966.0,62.0,0.0,0.0,935.75,46.385162857678246,979.0,877.0,102.0,18235.41082619199,4.427894533520871,77.15683682985171
2026-09-05 17:59:17.876000+09:00,safe,1328.0,-208.0,18056.0,23.0,811.104,931.0,902.0,920.0,909.0,62.0,0.0,0.0,915.5,12.7148207485071,931.0,902.0,29.0,18105.96542579268,11.832951871785161,75.81614537168511
2026-09-05 17:59:18.880000+09:00,safe,1336.0,-156.0,18064.0,23.0,812.09,965.0,951.0,943.0,967.0,62.0,0.0,0.0,956.5,11.474609652039003,967.0,943.0,24.0,18114.009164180083,15.116836639984694,61.3829937340675
2026-09-05 17:59:19.969000+09:00,safe,1364.0,-180.0,18132.0,23.0,767.533,940.0,894.0,926.0,966.0,62.0,0.0,0.0,931.5,29.99444392994587,966.0,894.0,72.0,18184.122744856293,14.7711712467219,61.393975461674735
2026-09-05 17:59:20.856000+09:00,safe,1256.0,-228.0,17992.0,23.0,500.123,935.0,939.0,912.0,959.0,62.0,0.0,0.0,936.25,19.276496915501358,959.0,912.0,47.0,18037.22772490274,14.635786620471883,76.38359588991615
2026-09-05 17:59:21.841000+09:00,safe,1316.0,-264.0,18148.0,23.0,232.56,941.0,937.0,919.0,945.0,62.0,0.0,0.0,935.5,11.474609652039003,945.0,919.0,26.0,18197.567309945578,14.633437736908707,65.01922717175914
2026-09-05 17:59:24.286000+09:00,safe,1352.0,-72.0,18128.0,23.0,126.735,987.0,896.0,954.0,959.0,62.0,0.0,0.0,949.0,38.201221620955174,987.0,896.0,91.0,18178.489266162906,10.541584321153254,66.99595790548031
2026-09-05 17:59:24.454000+09:00,safe,1208.0,-128.0,17968.0,23.0,810.917,904.0,867.0,917.0,923.0,62.0,1.0,0.0,902.75,25.11805459558257,923.0,867.0,56.0,18009.01640845496,17.103544954189587,90.4292032480386
2026-09-05 17:59:24.865000+09:00,safe,1332.0,-144.0,18112.0,23.0,810.9,907.0,889.0,895.0,935.0,62.0,0.0,0.0,906.5,20.42057785666214,935.0,889.0,46.0,18161.4840803278,20.28007026615007,86.9980333940388
2026-09-05 17:59:25.868000+09:00,safe,1388.0,-172.0,18080.0,23.0,810.645,957.0,909.0,889.0,947.0,62.0,0.0,0.0,925.5,31.93221988316294,957.0,889.0,68.0,18134.01577147213,19.475625792255922,74.78972823753074
2026-09-05 17:59:26.830000+09:00,safe,1288.0,-192.0,18112.0,23.0,138.839,937.0,911.0,911.0,912.0,62.0,0.0,0.0,917.75,12.84198842339716,937.0,911.0,26.0,18158.754142286303,18.40974606017107,68.57264793159806
2026-09-05 17:59:27.832000+09:00,safe,1316.0,-236.0,18124.0,23.0,133.552,919.0,923.0,926.0,947.0,62.0,0.0,0.0,928.75,12.5,947.0,919.0,28.0,18173.2475908958,11.41681873377973,67.64836486282857
2026-09-05 17:59:28.839000+09:00,safe,1304.0,-116.0,18132.0,23.0,128.877,944.0,937.0,895.0,952.0,62.0,0.0,0.0,932.0,25.41653005427767,952.0,895.0,57.0,18179.19954233409,10.198958280137424,17.42178849141172
2026-09-05 17:59:29.823000+09:00,safe,1352.0,-188.0,18112.0,23.0,137.326,965.0,889.0,927.0,953.0,62.0,0.0,0.0,933.5,33.64025366531392,965.0,889.0,76.0,18163.364005602045,6.2624875249363665,17.445938101594706
2026-09-05 17:59:30.870000+09:00,safe,1284.0,-172.0,18076.0,23.0,811.036,947.0,941.0,916.0,923.0,62.0,0.0,0.0,931.75,14.637281168304447,947.0,916.0,31.0,18122.36231841754,6.386019887221117,22.20189705567277
2026-09-05 17:59:31.863000+09:00,safe,1328.0,-156.0,17976.0,23.0,811.954,939.0,895.0,893.0,927.0,62.0,0.0,0.0,913.5,23.057898140695016,939.0,893.0,46.0,18025.662151499455,8.23217771916906,63.85636606825398
2026-09-05 17:59:32.825000+09:00,safe,1248.0,-224.0,17924.0,23.0,126.055,983.0,909.0,915.0,939.0,62.0,0.0,0.0,936.5,33.60059523282288,983.0,909.0,74.0,17968.791166909363,9.114548809457515,91.10365178118062
2026-09-05 17:59:33.847000+09:00,safe,1284.0,-120.0,18052.0,23.0,379.712,940.0,935.0,909.0,936.0,62.0,0.0,0.0,930.0,14.165686240583852,940.0,909.0,31.0,18098.00430986798,9.018037480515561,77.93121482296316
2026-09-05 17:59:34.848000+09:00,safe,1380.0,-212.0,18060.0,23.0,113.203,971.0,903.0,933.0,968.0,62.0,0.0,0.0,943.75,32.18048062620155,971.0,903.0,68.0,18113.88815246467,11.186766735745557,66.27712158988611
2026-09-05 17:59:35.867000+09:00,safe,1268.0,-252.0,18104.0,23.0,810.934,940.0,920.0,875.0,903.0,62.0,0.0,0.0,909.5,27.525745524266306,940.0,875.0,65.0,18150.10038539732,14.728373976783153,73.01925282486533
2026-09-05 17:59:36.865000+09:00,safe,1344.0,-156.0,17908.0,23.0,811.954,947.0,924.0,919.0,917.0,62.0,1.0,0.0,926.75,13.81725973797506,947.0,917.0,30.0,17959.040508891336,12.842069537266307,87.97372051891776
2026-09-05 17:59:37.872000+09:00,safe,1228.0,-260.0,18092.0,23.0,812.192,939.0,903.0,911.0,891.0,62.0,0.0,0.0,911.0,20.396078054371138,939.0,891.0,48.0,18135.491391192023,14.253727582635475,76.58020247879716
2026-09-05 17:59:38.858000+09:00,safe,1264.0,-152.0,18056.0,23.0,719.848,935.0,941.0,881.0,947.0,62.0,0.0,0.0,926.0,30.397368307141328,947.0,881.0,66.0,18100.82694243553,13.955957509249712,76.65230445919792
2026-09-05 17:59:39.840000+09:00,safe,1280.0,-132.0,18116.0,23.0,453.917,965.0,921.0,933.0,941.0,62.0,0.0,0.0,940.0,18.583146486355137,965.0,921.0,44.0,18161.643097473312,12.62636131274499,82.80961945032956
2026-09-05 17:59:40.887000+09:00,safe,1312.0,-212.0,18140.0,23.0,186.388,954.0,911.0,895.0,951.0,62.0,0.0,0.0,927.75,29.341381471680343,954.0,895.0,59.0,18188.619738726742,10.297754609621629,89.95410338115296
2026-09-05 17:59:41.861000+09:00,safe,1280.0,-176.0,18160.0,23.0,811.172,941.0,923.0,867.0,903.0,62.0,0.0,0.0,908.5,31.722757341273685,941.0,867.0,74.0,18205.90497613343,12.982680770934152,41.892383241537104
2026-09-05 17:59:42.869000+09:00,safe,1352.0,-152.0,18144.0,23.0,812.107,956.0,957.0,891.0,941.0,62.0,0.0,0.0,936.25,31.041638702448253,957.0,891.0,66.0,18194.93731783652,12.205787561644,42.16555150241143
2026-09-05 17:59:43.885000+09:00,safe,1348.0,-192.0,18072.0,23.0,810.815,908.0,939.0,895.0,855.0,62.0,0.0,0.0,899.25,34.79822792423009,939.0,855.0,84.0,18123.221347210874,17.743484719749485,33.15666026047918
2026-09-05 17:59:44.867000+09:00,safe,1396.0,-68.0,18140.0,23.0,793.441,916.0,873.0,892.0,927.0,62.0,0.0,0.0,902.0,24.23496097239138,927.0,873.0,54.0,18193.763766741613,16.379293330299195,33.06597456528529
2026-09-05 17:59:45.857000+09:00,safe,972.0,-220.0,18008.0,23.0,526.966,948.0,931.0,896.0,903.0,62.0,0.0,0.0,919.5,24.28305307548181,948.0,896.0,52.0,18035.55510651114,15.108565451424685,72.2364827845466
2026-09-05 17:59:46.827000+09:00,safe,1368.0,-212.0,18064.0,23.0,259.097,893.0,909.0,892.0,891.0,62.0,0.0,0.0,896.25,8.539125638299666,909.0,891.0,18.0,18116.966191942844,16.92501846380037,65.91019860469932
2026-09-05 17:59:47.820000+09:00,safe,1204.0,-320.0,18060.0,23.0,128.078,973.0,953.0,936.0,919.0,62.0,0.0,0.0,945.25,23.128265535198842,973.0,919.0,54.0,18102.917333954767,20.44153247679789,56.41662413621457
2026-09-05 17:59:48.858000+09:00,safe,1308.0,-208.0,18028.0,23.0,127.534,967.0,917.0,936.0,970.0,62.0,1.0,0.0,947.5,25.48855952514121,970.0,917.0,53.0,18076.584633165636,23.770123053951203,58.43037727431826
2026-09-05 17:59:49.886000+09:00,safe,1332.0,-16.0,18184.0,23.0,811.104,915.0,923.0,872.0,927.0,62.0,0.0,0.0,909.25,25.329495323305068,927.0,872.0,55.0,18232.727058780867,22.42027542203668,73.7830221647056
2026-09-05 17:59:50.874000+09:00,safe,1228.0,-176.0,18088.0,23.0,810.883,935.0,916.0,919.0,948.0,62.0,0.0,0.0,929.5,14.888474289418197,948.0,916.0,32.0,18130.491002727973,22.414699418015452,59.77222909155451
2026-09-05 17:59:51.859000+09:00,safe,1332.0,-176.0,18060.0,22.0,599.267,937.0,930.0,943.0,923.0,62.0,0.0,0.0,933.25,8.65544144839919,943.0,923.0,20.0,18109.908889886774,15.302573313007935,60.295174696417334
2026-09-05 17:59:52.832000+09:00,safe,1296.0,-92.0,18072.0,22.0,332.486,926.0,937.0,908.0,943.0,62.0,0.0,0.0,928.5,15.37313674346694,943.0,908.0,35.0,18118.644099380064,13.68461727634291,58.88869598950913
2026-09-05 17:59:53.816000+09:00,safe,1340.0,-192.0,18148.0,22.0,67.082,953.0,895.0,921.0,955.0,62.0,0.0,0.0,931.0,28.61235164516658,955.0,895.0,60.0,18198.4166344218,9.697615686341827,54.39673088365141
2026-09-05 17:59:54.827000+09:00,safe,1300.0,-180.0,18076.0,19.0,128.741,917.0,895.0,905.0,889.0,62.0,0.0,0.0,901.5,12.26104943849968,917.0,889.0,28.0,18123.580661668377,13.119641763401289,35.574505355587576
2026-09-05 17:59:55.820000+09:00,safe,1384.0,-200.0,18036.0,19.0,126.735,955.0,921.0,965.0,959.0,62.0,0.0,0.0,950.0,19.765289440498126,965.0,921.0,44.0,18090.128578868644,17.460312139248344,41.312850492633515
2026-09-05 17:59:56.858000+09:00,safe,1312.0,-108.0,18028.0,19.0,811.155,915.0,931.0,901.0,895.0,62.0,0.0,0.0,910.5,16.0312195418814,931.0,895.0,36.0,18076.000442575787,18.929474371994143,47.38914248911988
2026-09-05 17:59:57.856000+09:00,safe,1384.0,-184.0,18168.0,19.0,673.812,927.0,879.0,909.0,935.0,62.0,0.0,0.0,912.5,24.839484696748443,935.0,879.0,56.0,18221.567879850514,19.38878541837995,64.99946802723494
2026-09-05 17:59:58.834000+09:00,safe,1360.0,-168.0,18060.0,19.0,126.276,947.0,905.0,855.0,917.0,62.0,0.0,0.0,906.0,38.31448812133603,947.0,855.0,92.0,18111.913869053154,19.420993795374713,57.26022882233563
2026-09-05 17:59:59.822000+09:00,safe,1332.0,-228.0,18040.0,19.0,138.023,967.0,921.0,931.0,928.0,62.0,0.0,0.0,936.75,20.59732992404598,967.0,921.0,46.0,18090.544712639254,19.192772077008133,59.2830364341694
2026-09-05 18:00:00.870000+09:00,safe,1292.0,-172.0,18124.0,19.0,811.988,966.0,917.0,919.0,951.0,62.0,0.0,0.0,938.25,24.185050478894325,966.0,917.0,49.0,18170.80691659014,15.43474165640563,60.75123760098597
2026-09-05 18:00:01.865000+09:00,safe,1408.0,-144.0,18144.0,19.0,811.002,988.0,907.0,887.0,964.0,62.0,0.0,0.0,936.5,47.36032094485847,988.0,887.0,101.0,18199.119099560834,15.476797149280705,56.05063704480025
2026-09-05 18:00:02.859000+09:00,safe,1252.0,-172.0,18100.0,19.0,811.104,941.0,925.0,906.0,931.0,62.0,0.0,0.0,925.75,14.72809107341025,941.0,906.0,35.0,18144.06481469905,13.609050297503618,43.70696834062069
